strategy_formatted,variant_formatted,rank,ticker,training_return,testing_return,current_price
3RD→4TH,Stop Loss (Thu),10,OKLO,22.05549898025738,4.170137979224815,73.59
LAST→1ST,Basic Strategy,1,SBET,35.340261811678566,2.546195319378615,16.98
LAST→1ST,Basic Strategy,2,UVIX,30.890942730510957,4.498839806619692,12.91
LAST→1ST,Basic Strategy,3,UVXY,22.14373608201656,3.406994191500958,12.61
LAST→1ST,Basic Strategy,4,CRWV,17.597522131000087,-1.6311225000915226,93.34
LAST→1ST,Basic Strategy,5,HIMS,15.805809285702976,0.5645580289653243,41.53
LAST→1ST,Basic Strategy,6,CRML,14.439905010298327,-8.463248866831984,5.815
LAST→1ST,Basic Strategy,7,AREN,13.679122265137943,7.916190909459092,5.99
LAST→1ST,Basic Strategy,8,SOXS,13.607100205252552,4.417250231585304,7.35
LAST→1ST,Basic Strategy,9,ONDS,12.716361610663673,12.407717640320735,5.46
LAST→1ST,Basic Strategy,10,ADPT,12.424405732332966,1.6472685219105692,12.84
LAST→1ST,RSI Filter (≤70),1,UVIX,30.890942730510957,4.498839806619692,12.91
LAST→1ST,RSI Filter (≤70),2,SBET,25.74273991260576,2.546195319378615,16.98
LAST→1ST,RSI Filter (≤70),3,UVXY,22.14373608201656,3.406994191500958,12.61
LAST→1ST,RSI Filter (≤70),4,CRWV,21.394574012375045,-1.6311225000915226,93.34
LAST→1ST,RSI Filter (≤70),5,HIMS,15.805809285702976,0.5645580289653243,41.53
LAST→1ST,RSI Filter (≤70),6,CRML,14.439905010298327,-8.463248866831984,5.815
LAST→1ST,RSI Filter (≤70),7,SOXS,13.607100205252552,4.417250231585304,7.35
LAST→1ST,RSI Filter (≤70),8,ONDS,12.716361610663673,12.322916666666668,5.46
LAST→1ST,RSI Filter (≤70),9,ADPT,12.424405732332966,1.6472685219105692,12.84
LAST→1ST,RSI Filter (≤70),10,NGD,11.680698364502106,4.298921417565487,6.12
LAST→1ST,Double Down (Thu),1,SBET,38.3200474644381,4.169097584519584,16.98
LAST→1ST,Double Down (Thu),2,UVIX,30.890942730510957,4.498839806619692,12.91
LAST→1ST,Double Down (Thu),3,UVXY,22.14373608201656,3.406994191500958,12.61
LAST→1ST,Double Down (Thu),4,CRWV,20.191317451284828,-1.6311225000915226,93.34
LAST→1ST,Double Down (Thu),5,HIMS,16.65509120949674,0.5645580289653243,41.53
LAST→1ST,Double Down (Thu),6,CRML,15.640981519333316,-7.322946002391192,5.815
LAST→1ST,Double Down (Thu),7,ONDS,15.037165865924935,12.407717640320735,5.46
LAST→1ST,Double Down (Thu),8,APLD,13.993345287881473,7.818344557541341,15.26
LAST→1ST,Double Down (Thu),9,AREN,13.679122265137943,7.916190909459092,5.99
LAST→1ST,Double Down (Thu),10,SOXS,13.607100205252552,5.370932682979941,7.35
LAST→1ST,Stop Loss (Thu),1,SBET,31.124912441690025,2.020508342078731,16.98
LAST→1ST,Stop Loss (Thu),2,UVIX,30.890942730510957,4.498839806619692,12.91
LAST→1ST,Stop Loss (Thu),3,UVXY,22.14373608201656,3.406994191500958,12.61
LAST→1ST,Stop Loss (Thu),4,HIMS,15.805809285702976,0.5645580289653243,41.53
LAST→1ST,Stop Loss (Thu),5,CRML,14.439905010298327,-8.463248866831984,5.815
LAST→1ST,Stop Loss (Thu),6,ONDS,13.943775940881741,12.407717640320735,5.46
LAST→1ST,Stop Loss (Thu),7,AREN,13.679122265137943,7.916190909459092,5.99
LAST→1ST,Stop Loss (Thu),8,CRWV,13.658397073862607,-1.6311225000915226,93.34
LAST→1ST,Stop Loss (Thu),9,SOXS,13.607100205252552,4.417250231585304,7.35
LAST→1ST,Stop Loss (Thu),10,ADPT,12.424405732332966,1.6472685219105692,12.84
